modelo,familia,origen,objetivo,paso,real,pronostico,error
Comb. RF/AR(1) suave,combinacion,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,3.527562431050418,2.3280528613541405
Comb. RF/AR(1) dura,combinacion,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,3.527562431050418,2.3280528613541405
Comb. RF/ingenuo suave,combinacion,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,3.527562431050418,2.3280528613541405
Comb. LSTM/AR(1) suave,combinacion,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,2.0635428554815474,0.8640332857852697
Comb. RF/AR(1) umbral min,combinacion,2017-09-01 00:00:00,2017-10-01 00:00:00,1,1.1995095696962776,1.6405489196748166,0.441039349978539
Ingenuo,referencia,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,1.1995095696962776,0.23476844038810007
AR(1),Box-Jenkins,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,2.1102564325767785,1.145515303268601
Random Forest,aprendizaje,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,1.2754752650094197,0.3107341357012421
LSTM(16) v12,red neuronal,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,2.044728559447788,1.0799874301396106
Comb. RF/AR(1) suave,combinacion,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,1.2754752650094197,0.3107341357012421
Comb. RF/AR(1) dura,combinacion,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,1.2754752650094197,0.3107341357012421
Comb. RF/ingenuo suave,combinacion,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,1.2754752650094197,0.3107341357012421
Comb. LSTM/AR(1) suave,combinacion,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,2.044728559447788,1.0799874301396106
Comb. RF/AR(1) umbral min,combinacion,2017-10-01 00:00:00,2017-11-01 00:00:00,1,0.9647411293081776,2.1102564325767785,1.145515303268601
Ingenuo,referencia,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,0.9647411293081776,-0.7413103312939207
AR(1),Box-Jenkins,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.930062769932609,0.22401130933051072
Random Forest,aprendizaje,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.1367627388897719,-0.5692887217123264
LSTM(16) v12,red neuronal,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.9643540130736534,0.2583025524715552
Comb. RF/AR(1) suave,combinacion,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.1367627388897719,-0.5692887217123264
Comb. RF/AR(1) dura,combinacion,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.1367627388897719,-0.5692887217123264
Comb. RF/ingenuo suave,combinacion,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.1367627388897719,-0.5692887217123264
Comb. LSTM/AR(1) suave,combinacion,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.9643540130736534,0.2583025524715552
Comb. RF/AR(1) umbral min,combinacion,2017-11-01 00:00:00,2017-12-01 00:00:00,1,1.7060514606020982,1.930062769932609,0.22401130933051072
Ingenuo,referencia,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,1.7060514606020982,0.14064152327799562
AR(1),Box-Jenkins,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.431614699789409,0.8662047624653062
Random Forest,aprendizaje,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.585150000781139,1.0197400634570366
LSTM(16) v12,red neuronal,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.0225778954339804,0.45716795810987776
Comb. RF/AR(1) suave,combinacion,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.585150000781139,1.0197400634570366
Comb. RF/AR(1) dura,combinacion,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.585150000781139,1.0197400634570366
Comb. RF/ingenuo suave,combinacion,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.585150000781139,1.0197400634570366
Comb. LSTM/AR(1) suave,combinacion,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.0225778954339804,0.45716795810987776
Comb. RF/AR(1) umbral min,combinacion,2017-12-01 00:00:00,2018-01-01 00:00:00,1,1.5654099373241026,2.431614699789409,0.8662047624653062
Ingenuo,referencia,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,1.5654099373241026,-0.011656582257457693
AR(1),Box-Jenkins,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.323365695318854,0.7462991757372937
Random Forest,aprendizaje,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.761039490533639,1.1839729709520785
LSTM(16) v12,red neuronal,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.0284981602443324,0.4514316406627721
Comb. RF/AR(1) suave,combinacion,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.761039490533639,1.1839729709520785
Comb. RF/AR(1) dura,combinacion,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.761039490533639,1.1839729709520785
Comb. RF/ingenuo suave,combinacion,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.761039490533639,1.1839729709520785
Comb. LSTM/AR(1) suave,combinacion,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.0284981602443324,0.4514316406627721
Comb. RF/AR(1) umbral min,combinacion,2018-01-01 00:00:00,2018-02-01 00:00:00,1,1.5770665195815603,2.323365695318854,0.7462991757372937
Ingenuo,referencia,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,1.5770665195815603,-0.03773361644010542
AR(1),Box-Jenkins,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,2.3206226344486156,0.7058224984269499
Random Forest,aprendizaje,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,1.7314065560410494,0.1166064200193837
LSTM(16) v12,red neuronal,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,2.0203621292755556,0.40556199325388986
Comb. RF/AR(1) suave,combinacion,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,1.7314065560410494,0.1166064200193837
Comb. RF/AR(1) dura,combinacion,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,1.7314065560410494,0.1166064200193837
Comb. RF/ingenuo suave,combinacion,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,1.7314065560410494,0.1166064200193837
Comb. LSTM/AR(1) suave,combinacion,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,2.0203621292755556,0.40556199325388986
Comb. RF/AR(1) umbral min,combinacion,2018-02-01 00:00:00,2018-03-01 00:00:00,1,1.6148001360216657,2.3206226344486156,0.7058224984269499
Ingenuo,referencia,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,1.6148001360216657,-2.41251357949428
AR(1),Box-Jenkins,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.3366560321626606,-1.690657683353285
Random Forest,aprendizaje,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.1347746802985776,-1.8925390352173679
LSTM(16) v12,red neuronal,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.0350285384250517,-1.9922851770908938
Comb. RF/AR(1) suave,combinacion,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.1347746802985776,-1.8925390352173679
Comb. RF/AR(1) dura,combinacion,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.1347746802985776,-1.8925390352173679
Comb. RF/ingenuo suave,combinacion,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.1347746802985776,-1.8925390352173679
Comb. LSTM/AR(1) suave,combinacion,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.0350285384250517,-1.9922851770908938
Comb. RF/AR(1) umbral min,combinacion,2018-03-01 00:00:00,2018-04-01 00:00:00,1,4.0273137155159455,2.3366560321626606,-1.690657683353285
Ingenuo,referencia,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,4.0273137155159455,1.8184466917253506
AR(1),Box-Jenkins,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,4.010870209703563,1.8020031859129677
Random Forest,aprendizaje,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,3.0617062012078464,0.8528391774172515
LSTM(16) v12,red neuronal,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,2.315843677043362,0.10697665325276695
Comb. RF/AR(1) suave,combinacion,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,3.0617062012078464,0.8528391774172515
Comb. RF/AR(1) dura,combinacion,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,3.0617062012078464,0.8528391774172515
Comb. RF/ingenuo suave,combinacion,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,3.0617062012078464,0.8528391774172515
Comb. LSTM/AR(1) suave,combinacion,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,2.315843677043362,0.10697665325276695
Comb. RF/AR(1) umbral min,combinacion,2018-04-01 00:00:00,2018-05-01 00:00:00,1,2.208867023790595,4.010870209703563,1.8020031859129677
Ingenuo,referencia,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,2.208867023790595,0.45488383608109917
AR(1),Box-Jenkins,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,2.7544183741081376,1.0004351863986418
Random Forest,aprendizaje,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,1.6901744624840769,-0.06380872522541892
LSTM(16) v12,red neuronal,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,2.328536328659585,0.5745531409500892
Comb. RF/AR(1) suave,combinacion,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,1.6901744624840769,-0.06380872522541892
Comb. RF/AR(1) dura,combinacion,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,1.6901744624840769,-0.06380872522541892
Comb. RF/ingenuo suave,combinacion,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,1.6901744624840769,-0.06380872522541892
Comb. LSTM/AR(1) suave,combinacion,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,2.328536328659585,0.5745531409500892
Comb. RF/AR(1) umbral min,combinacion,2018-05-01 00:00:00,2018-06-01 00:00:00,1,1.7539831877094958,2.7544183741081376,1.0004351863986418
Ingenuo,referencia,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,1.7539831877094958,-1.2123789524297823
AR(1),Box-Jenkins,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.43165086707436,-0.534711273064918
Random Forest,aprendizaje,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.700380372759515,-0.2659817673797633
LSTM(16) v12,red neuronal,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.243401892427861,-0.7229602477114172
Comb. RF/AR(1) suave,combinacion,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.700380372759515,-0.2659817673797633
Comb. RF/AR(1) dura,combinacion,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.700380372759515,-0.2659817673797633
Comb. RF/ingenuo suave,combinacion,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.700380372759515,-0.2659817673797633
Comb. LSTM/AR(1) suave,combinacion,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.243401892427861,-0.7229602477114172
Comb. RF/AR(1) umbral min,combinacion,2018-06-01 00:00:00,2018-07-01 00:00:00,1,2.966362140139278,2.43165086707436,-0.534711273064918
Ingenuo,referencia,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.966362140139278,-0.13695473189225815
AR(1),Box-Jenkins,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,3.2688345721488377,0.16551770011730138
Random Forest,aprendizaje,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.8688414334251053,-0.23447543860643094
LSTM(16) v12,red neuronal,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.3208781022629057,-0.7824387697686306
Comb. RF/AR(1) suave,combinacion,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.8688414334251053,-0.23447543860643094
Comb. RF/AR(1) dura,combinacion,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.8688414334251053,-0.23447543860643094
Comb. RF/ingenuo suave,combinacion,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.8688414334251053,-0.23447543860643094
Comb. LSTM/AR(1) suave,combinacion,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,2.3208781022629057,-0.7824387697686306
Comb. RF/AR(1) umbral min,combinacion,2018-07-01 00:00:00,2018-08-01 00:00:00,1,3.1033168720315363,3.2688345721488377,0.16551770011730138
Ingenuo,referencia,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,3.1033168720315363,0.6032489212586922
AR(1),Box-Jenkins,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,3.3613821351966897,0.8613141844238457
Random Forest,aprendizaje,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.9688788406119158,0.4688108898390717
LSTM(16) v12,red neuronal,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.441566336371678,-0.05850161440116608
Comb. RF/AR(1) suave,combinacion,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.9688788406119158,0.4688108898390717
Comb. RF/AR(1) dura,combinacion,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.9688788406119158,0.4688108898390717
Comb. RF/ingenuo suave,combinacion,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.9688788406119158,0.4688108898390717
Comb. LSTM/AR(1) suave,combinacion,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,2.441566336371678,-0.05850161440116608
Comb. RF/AR(1) umbral min,combinacion,2018-08-01 00:00:00,2018-09-01 00:00:00,1,2.500067950772844,3.3613821351966897,0.8613141844238457
Ingenuo,referencia,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.500067950772844,-1.046945652188458
AR(1),Box-Jenkins,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.9411144655337003,-0.6058991374276017
Random Forest,aprendizaje,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.3272843919505286,-1.2197292110107734
LSTM(16) v12,red neuronal,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.425960541924712,-1.1210530610365899
Comb. RF/AR(1) suave,combinacion,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.3272843919505286,-1.2197292110107734
Comb. RF/AR(1) dura,combinacion,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.3272843919505286,-1.2197292110107734
Comb. RF/ingenuo suave,combinacion,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.3272843919505286,-1.2197292110107734
Comb. LSTM/AR(1) suave,combinacion,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.425960541924712,-1.1210530610365899
Comb. RF/AR(1) umbral min,combinacion,2018-09-01 00:00:00,2018-10-01 00:00:00,1,3.547013602961302,2.9411144655337003,-0.6058991374276017
Ingenuo,referencia,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.547013602961302,0.13397896816533805
AR(1),Box-Jenkins,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.6637452032686113,0.2507105684726474
Random Forest,aprendizaje,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.1860577052600734,-0.22697692953589055
LSTM(16) v12,red neuronal,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,2.5972379776576577,-0.8157966571383062
Comb. RF/AR(1) suave,combinacion,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.1860577052600734,-0.22697692953589055
Comb. RF/AR(1) dura,combinacion,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.1860577052600734,-0.22697692953589055
Comb. RF/ingenuo suave,combinacion,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.1860577052600734,-0.22697692953589055
Comb. LSTM/AR(1) suave,combinacion,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,2.5972379776576577,-0.8157966571383062
Comb. RF/AR(1) umbral min,combinacion,2018-10-01 00:00:00,2018-11-01 00:00:00,1,3.413034634795964,3.6637452032686113,0.2507105684726474
Ingenuo,referencia,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.413034634795964,1.5374615839371275
AR(1),Box-Jenkins,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.57028159168192,1.6947085408230835
Random Forest,aprendizaje,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.096904886489296,1.2213318356304597
LSTM(16) v12,red neuronal,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,2.669607965250205,0.7940349143913688
Comb. RF/AR(1) suave,combinacion,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.096904886489296,1.2213318356304597
Comb. RF/AR(1) dura,combinacion,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.096904886489296,1.2213318356304597
Comb. RF/ingenuo suave,combinacion,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.096904886489296,1.2213318356304597
Comb. LSTM/AR(1) suave,combinacion,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,2.669607965250205,0.7940349143913688
Comb. RF/AR(1) umbral min,combinacion,2018-11-01 00:00:00,2018-12-01 00:00:00,1,1.8755730508588364,3.57028159168192,1.6947085408230835
Ingenuo,referencia,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,1.8755730508588364,-1.7816283766209473
AR(1),Box-Jenkins,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,2.5038399093347854,-1.1533615181449983
Random Forest,aprendizaje,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,3.0643606044659926,-0.5928408230137912
LSTM(16) v12,red neuronal,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,2.5148185978551387,-1.142382829624645
Comb. RF/AR(1) suave,combinacion,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,3.0643606044659926,-0.5928408230137912
Comb. RF/AR(1) dura,combinacion,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,3.0643606044659926,-0.5928408230137912
Comb. RF/ingenuo suave,combinacion,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,3.0643606044659926,-0.5928408230137912
Comb. LSTM/AR(1) suave,combinacion,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,2.5148185978551387,-1.142382829624645
Comb. RF/AR(1) umbral min,combinacion,2018-12-01 00:00:00,2019-01-01 00:00:00,1,3.6572014274797837,2.5038399093347854,-1.1533615181449983
Ingenuo,referencia,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.6572014274797837,0.13320290684821767
AR(1),Box-Jenkins,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.7344662026614097,0.21046768202984367
Random Forest,aprendizaje,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.391280396156325,-0.1327181244752409
LSTM(16) v12,red neuronal,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,2.680220732848695,-0.8437777877828712
Comb. RF/AR(1) suave,combinacion,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.391280396156325,-0.1327181244752409
Comb. RF/AR(1) dura,combinacion,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.391280396156325,-0.1327181244752409
Comb. RF/ingenuo suave,combinacion,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.391280396156325,-0.1327181244752409
Comb. LSTM/AR(1) suave,combinacion,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,2.680220732848695,-0.8437777877828712
Comb. RF/AR(1) umbral min,combinacion,2019-01-01 00:00:00,2019-02-01 00:00:00,1,3.523998520631566,3.7344662026614097,0.21046768202984367
Ingenuo,referencia,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,3.523998520631566,0.1753400969211949
AR(1),Box-Jenkins,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,3.642079838720795,0.29342141501042374
Random Forest,aprendizaje,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.8008765495362127,-0.5477818741741585
LSTM(16) v12,red neuronal,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.9725399512512998,-0.3761184724590714
Comb. RF/AR(1) suave,combinacion,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.8008765495362127,-0.5477818741741585
Comb. RF/AR(1) dura,combinacion,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.8008765495362127,-0.5477818741741585
Comb. RF/ingenuo suave,combinacion,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.8008765495362127,-0.5477818741741585
Comb. LSTM/AR(1) suave,combinacion,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,2.9725399512512998,-0.3761184724590714
Comb. RF/AR(1) umbral min,combinacion,2019-02-01 00:00:00,2019-03-01 00:00:00,1,3.348658423710371,3.642079838720795,0.29342141501042374
Ingenuo,referencia,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.348658423710371,0.9325904379937189
AR(1),Box-Jenkins,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.520320798391523,1.1042528126748707
Random Forest,aprendizaje,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.0563848281592283,0.640316842442576
LSTM(16) v12,red neuronal,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.024848200768921,0.6087802150522688
Comb. RF/AR(1) suave,combinacion,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.0563848281592283,0.640316842442576
Comb. RF/AR(1) dura,combinacion,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.0563848281592283,0.640316842442576
Comb. RF/ingenuo suave,combinacion,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.0563848281592283,0.640316842442576
Comb. LSTM/AR(1) suave,combinacion,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.024848200768921,0.6087802150522688
Comb. RF/AR(1) umbral min,combinacion,2019-03-01 00:00:00,2019-04-01 00:00:00,1,2.4160679857166523,3.520320798391523,1.1042528126748707
Ingenuo,referencia,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.4160679857166523,-1.7963995846739467
AR(1),Box-Jenkins,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.8748189959634454,-1.3376485744271536
Random Forest,aprendizaje,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.910800252709136,-1.301667317681463
LSTM(16) v12,red neuronal,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.8450822254299077,-1.3673853449606912
Comb. RF/AR(1) suave,combinacion,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.910800252709136,-1.301667317681463
Comb. RF/AR(1) dura,combinacion,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.910800252709136,-1.301667317681463
Comb. RF/ingenuo suave,combinacion,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.910800252709136,-1.301667317681463
Comb. LSTM/AR(1) suave,combinacion,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.8450822254299077,-1.3673853449606912
Comb. RF/AR(1) umbral min,combinacion,2019-04-01 00:00:00,2019-05-01 00:00:00,1,4.212467570390599,2.8748189959634454,-1.3376485744271536
Ingenuo,referencia,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,4.212467570390599,1.7652074208108992
AR(1),Box-Jenkins,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,4.111641858092381,1.664381708512681
Random Forest,aprendizaje,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.3267970246389655,0.8795368750592658
LSTM(16) v12,red neuronal,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.134084670313968,0.6868245207342683
Comb. RF/AR(1) suave,combinacion,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.3267970246389655,0.8795368750592658
Comb. RF/AR(1) dura,combinacion,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.3267970246389655,0.8795368750592658
Comb. RF/ingenuo suave,combinacion,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.3267970246389655,0.8795368750592658
Comb. LSTM/AR(1) suave,combinacion,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,3.134084670313968,0.6868245207342683
Comb. RF/AR(1) umbral min,combinacion,2019-05-01 00:00:00,2019-06-01 00:00:00,1,2.4472601495796997,4.111641858092381,1.664381708512681
Ingenuo,referencia,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.4472601495796997,-1.837562341382859
AR(1),Box-Jenkins,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.898568984973334,-1.3862535059892247
Random Forest,aprendizaje,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.6526052362835317,-1.632217254679027
LSTM(16) v12,red neuronal,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.9212451961160815,-1.3635772948464773
Comb. RF/AR(1) suave,combinacion,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.6526052362835317,-1.632217254679027
Comb. RF/AR(1) dura,combinacion,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.6526052362835317,-1.632217254679027
Comb. RF/ingenuo suave,combinacion,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.6526052362835317,-1.632217254679027
Comb. LSTM/AR(1) suave,combinacion,2019-06-01 00:00:00,2019-07-01 00:00:00,1,4.284822490962559,2.9212451961160815,-1.3635772948464773
