modelo,familia,origen,paso,real,pronostico,error,iso3
Comb. RF/ingenuo suave,combinacion,2020,1,10.4418119882506,5.547459343799571,-4.89435264445103,ARG
Comb. LSTM/AR(1) suave,combinacion,2020,1,10.4418119882506,4.1796954301570235,-6.262116558093577,ARG
Comb. 50/50 RF-AR(1),combinacion,2020,1,10.4418119882506,3.8008426605748373,-6.640969327675764,ARG
Ingenuo,referencia,2021,1,6.02074537534855,10.4418119882506,4.421066612902051,ARG
Deriva,referencia,2021,1,6.02074537534855,10.756812164523438,4.736066789174888,ARG
AR(1),Box-Jenkins,2021,1,6.02074537534855,3.461793967012614,-2.558951408335936,ARG
"ARMA(2,2)",Box-Jenkins,2021,1,6.02074537534855,4.2680055742159535,-1.7527398011325968,ARG
"ARIMA(1,1,1)",Box-Jenkins,2021,1,6.02074537534855,3.4904106783994218,-2.5303346969491285,ARG
Ridge sobre rezagos,regularizado,2021,1,6.02074537534855,4.736783578508568,-1.2839617968399821,ARG
Random Forest,aprendizaje,2021,1,6.02074537534855,4.34600572376584,-1.6747396515827102,ARG
LSTM(16),red neuronal,2021,1,6.02074537534855,5.094958526394013,-0.9257868489545373,ARG
Comb. RF/AR(1) suave,combinacion,2021,1,6.02074537534855,4.592106867973762,-1.4286385073747878,ARG
Comb. RF/AR(1) dura,combinacion,2021,1,6.02074537534855,4.592106867973762,-1.4286385073747878,ARG
Comb. RF/ingenuo suave,combinacion,2021,1,6.02074537534855,4.592106867973762,-1.4286385073747878,ARG
Comb. LSTM/AR(1) suave,combinacion,2021,1,6.02074537534855,8.706736536162085,2.6859911608135345,ARG
Comb. 50/50 RF-AR(1),combinacion,2021,1,6.02074537534855,3.461793967012614,-2.558951408335936,ARG
Ingenuo,referencia,2022,1,-1.85578803046339,6.02074537534855,7.876533405811941,ARG
Deriva,referencia,2022,1,-1.85578803046339,6.242881496931684,8.098669527395074,ARG
AR(1),Box-Jenkins,2022,1,-1.85578803046339,3.2269443653790693,5.082732395842459,ARG
"ARMA(2,2)",Box-Jenkins,2022,1,-1.85578803046339,1.9203293644526678,3.776117394916058,ARG
"ARIMA(1,1,1)",Box-Jenkins,2022,1,-1.85578803046339,3.2415018272591976,5.097289857722588,ARG
Ridge sobre rezagos,regularizado,2022,1,-1.85578803046339,6.922804243026244,8.778592273489634,ARG
Random Forest,aprendizaje,2022,1,-1.85578803046339,3.8954179372340394,5.751205967697429,ARG
LSTM(16),red neuronal,2022,1,-1.85578803046339,9.496478813116399,11.35226684357979,ARG
Comb. RF/AR(1) suave,combinacion,2022,1,-1.85578803046339,3.3047958776640924,5.1605839081274825,ARG
Comb. RF/AR(1) dura,combinacion,2022,1,-1.85578803046339,3.3047958776640924,5.1605839081274825,ARG
Comb. RF/ingenuo suave,combinacion,2022,1,-1.85578803046339,3.3047958776640924,5.1605839081274825,ARG
Comb. LSTM/AR(1) suave,combinacion,2022,1,-1.85578803046339,6.827780546642373,8.683568577105763,ARG
Comb. 50/50 RF-AR(1),combinacion,2022,1,-1.85578803046339,3.2269443653790693,5.082732395842459,ARG
Ingenuo,referencia,2023,1,-1.34293072157739,-1.85578803046339,-0.512857308886,ARG
Deriva,referencia,2023,1,-1.34293072157739,-1.789395553637854,-0.44646483206046406,ARG
AR(1),Box-Jenkins,2023,1,-1.34293072157739,2.502910648582778,3.8458413701601684,ARG
"ARMA(2,2)",Box-Jenkins,2023,1,-1.34293072157739,2.8005655638220484,4.143496285399438,ARG
"ARIMA(1,1,1)",Box-Jenkins,2023,1,-1.34293072157739,2.4860719785950476,3.8290027001724374,ARG
Ridge sobre rezagos,regularizado,2023,1,-1.34293072157739,4.194812118586939,5.537742840164329,ARG
Random Forest,aprendizaje,2023,1,-1.34293072157739,-1.8328819984135198,-0.4899512768361298,ARG
LSTM(16),red neuronal,2023,1,-1.34293072157739,1.899482617354757,3.2424133389321472,ARG
Comb. RF/AR(1) suave,combinacion,2023,1,-1.34293072157739,0.14408428783985877,1.4870150094172487,ARG
Comb. RF/AR(1) dura,combinacion,2023,1,-1.34293072157739,0.14408428783985877,1.4870150094172487,ARG
Comb. RF/ingenuo suave,combinacion,2023,1,-1.34293072157739,0.14408428783985877,1.4870150094172487,ARG
Comb. LSTM/AR(1) suave,combinacion,2023,1,-1.34293072157739,8.493283772952545,9.836214494529935,ARG
Comb. 50/50 RF-AR(1),combinacion,2023,1,-1.34293072157739,2.502910648582778,3.8458413701601684,ARG
Ingenuo,referencia,1990,1,5.26652663501228,4.63578742813344,-0.6307392068788396,BOL
Deriva,referencia,1990,1,5.26652663501228,4.723597479366742,-0.5429291556455382,BOL
AR(1),Box-Jenkins,1990,1,5.26652663501228,4.350366793512831,-0.9161598414994492,BOL
"ARMA(2,2)",Box-Jenkins,1990,1,5.26652663501228,6.024631629742991,0.7581049947307115,BOL
"ARIMA(1,1,1)",Box-Jenkins,1990,1,5.26652663501228,4.221134578257185,-1.0453920567550945,BOL
Ridge sobre rezagos,regularizado,1990,1,5.26652663501228,7.145583064381299,1.8790564293690188,BOL
Random Forest,aprendizaje,1990,1,5.26652663501228,4.01583344205619,-1.2506931929560903,BOL
LSTM(16),red neuronal,1990,1,5.26652663501228,,,BOL
Comb. RF/AR(1) suave,combinacion,1990,1,5.26652663501228,4.158829488575093,-1.1076971464371868,BOL
Comb. RF/AR(1) dura,combinacion,1990,1,5.26652663501228,4.350366793512831,-0.9161598414994492,BOL
Comb. RF/ingenuo suave,combinacion,1990,1,5.26652663501228,4.2111962981758975,-1.0553303368363824,BOL
Comb. LSTM/AR(1) suave,combinacion,1990,1,5.26652663501228,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1990,1,5.26652663501228,4.248096420945192,-1.018430214067088,BOL
Ingenuo,referencia,1991,1,1.64649821845634,5.26652663501228,3.62002841655594,BOL
Deriva,referencia,1991,1,1.64649821845634,5.372434324767099,3.7259361063107588,BOL
AR(1),Box-Jenkins,1991,1,1.64649821845634,4.860364739907126,3.2138665214507864,BOL
"ARMA(2,2)",Box-Jenkins,1991,1,1.64649821845634,6.333139296290584,4.686641077834244,BOL
"ARIMA(1,1,1)",Box-Jenkins,1991,1,1.64649821845634,4.954810025706495,3.308311807250155,BOL
Ridge sobre rezagos,regularizado,1991,1,1.64649821845634,6.853760135870076,5.207261917413737,BOL
Random Forest,aprendizaje,1991,1,1.64649821845634,4.435905909178732,2.7894076907223924,BOL
LSTM(16),red neuronal,1991,1,1.64649821845634,,,BOL
Comb. RF/AR(1) suave,combinacion,1991,1,1.64649821845634,4.718440623190913,3.0719424047345734,BOL
Comb. RF/AR(1) dura,combinacion,1991,1,1.64649821845634,4.860364739907126,3.2138665214507864,BOL
Comb. RF/ingenuo suave,combinacion,1991,1,1.64649821845634,4.739432164842571,3.0929339463862306,BOL
Comb. LSTM/AR(1) suave,combinacion,1991,1,1.64649821845634,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1991,1,1.64649821845634,4.787353856189714,3.1408556377333743,BOL
Ingenuo,referencia,1992,1,4.26929615211904,1.64649821845634,-2.6227979336627,BOL
Deriva,referencia,1992,1,4.26929615211904,1.6322144209108118,-2.637081731208228,BOL
AR(1),Box-Jenkins,1992,1,4.26929615211904,2.064611230930518,-2.2046849211885218,BOL
"ARMA(2,2)",Box-Jenkins,1992,1,4.26929615211904,4.010417152660211,-0.25887899945882875,BOL
"ARIMA(1,1,1)",Box-Jenkins,1992,1,4.26929615211904,2.958536933152728,-1.3107592189663118,BOL
Ridge sobre rezagos,regularizado,1992,1,4.26929615211904,4.643419616428956,0.37412346430991583,BOL
Random Forest,aprendizaje,1992,1,4.26929615211904,1.6967141247787294,-2.57258202734031,BOL
LSTM(16),red neuronal,1992,1,4.26929615211904,2.469591025379782,-1.7997051267392576,BOL
Comb. RF/AR(1) suave,combinacion,1992,1,4.26929615211904,1.1905527269364902,-3.07874342518255,BOL
Comb. RF/AR(1) dura,combinacion,1992,1,4.26929615211904,1.1905527269364902,-3.07874342518255,BOL
Comb. RF/ingenuo suave,combinacion,1992,1,4.26929615211904,1.1905527269364902,-3.07874342518255,BOL
Comb. LSTM/AR(1) suave,combinacion,1992,1,4.26929615211904,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1992,1,4.26929615211904,1.6095281183505963,-2.6597680337684437,BOL
Ingenuo,referencia,1993,1,4.66726507417057,4.26929615211904,-0.3979689220515299,BOL
Deriva,referencia,1993,1,4.66726507417057,4.337421158673769,-0.3298439154968005,BOL
AR(1),Box-Jenkins,1993,1,4.66726507417057,4.047891549358285,-0.6193735248122847,BOL
"ARMA(2,2)",Box-Jenkins,1993,1,4.66726507417057,2.8000068408505747,-1.867258233319995,BOL
"ARIMA(1,1,1)",Box-Jenkins,1993,1,4.66726507417057,3.5236584812548384,-1.1436065929157313,BOL
Ridge sobre rezagos,regularizado,1993,1,4.66726507417057,4.309332312952583,-0.35793276121798634,BOL
Random Forest,aprendizaje,1993,1,4.66726507417057,4.040594191092349,-0.626670883078221,BOL
LSTM(16),red neuronal,1993,1,4.66726507417057,3.113866981790497,-1.5533980923800725,BOL
Comb. RF/AR(1) suave,combinacion,1993,1,4.66726507417057,3.8758984899222138,-0.7913665842483559,BOL
Comb. RF/AR(1) dura,combinacion,1993,1,4.66726507417057,3.8758984899222138,-0.7913665842483559,BOL
Comb. RF/ingenuo suave,combinacion,1993,1,4.66726507417057,3.8758984899222138,-0.7913665842483559,BOL
Comb. LSTM/AR(1) suave,combinacion,1993,1,4.66726507417057,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1993,1,4.66726507417057,3.9620088528276853,-0.7052562213428843,BOL
Ingenuo,referencia,1994,1,4.67827659737812,4.66726507417057,-0.011011523207550056,BOL
Deriva,referencia,1994,1,4.67827659737812,4.745385350891868,0.06710875351374845,BOL
AR(1),Box-Jenkins,1994,1,4.67827659737812,4.3573096779329585,-0.3209669194451612,BOL
"ARMA(2,2)",Box-Jenkins,1994,1,4.67827659737812,2.435595005482841,-2.2426815918952787,BOL
"ARIMA(1,1,1)",Box-Jenkins,1994,1,4.67827659737812,4.325030142385148,-0.3532464549929717,BOL
Ridge sobre rezagos,regularizado,1994,1,4.67827659737812,3.197618580500904,-1.4806580168772157,BOL
Random Forest,aprendizaje,1994,1,4.67827659737812,4.467832438059657,-0.21044415931846316,BOL
LSTM(16),red neuronal,1994,1,4.67827659737812,3.120676817108144,-1.557599780269976,BOL
Comb. RF/AR(1) suave,combinacion,1994,1,4.67827659737812,4.33698671839991,-0.34128987897820995,BOL
Comb. RF/AR(1) dura,combinacion,1994,1,4.67827659737812,4.3573096779329585,-0.3209669194451612,BOL
Comb. RF/ingenuo suave,combinacion,1994,1,4.67827659737812,4.3435815279873005,-0.3346950693908193,BOL
Comb. LSTM/AR(1) suave,combinacion,1994,1,4.67827659737812,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1994,1,4.67827659737812,4.347847691666918,-0.33042890571120154,BOL
Ingenuo,referencia,1995,1,4.36134197138718,4.67827659737812,0.3169346259909398,BOL
Deriva,referencia,1995,1,4.36134197138718,4.754423087231367,0.39308111584418715,BOL
AR(1),Box-Jenkins,1995,1,4.36134197138718,4.376426662700723,0.015084691313543175,BOL
"ARMA(2,2)",Box-Jenkins,1995,1,4.36134197138718,3.72297920760325,-0.6383627637839298,BOL
"ARIMA(1,1,1)",Box-Jenkins,1995,1,4.36134197138718,4.587220746889176,0.22587877550199575,BOL
Ridge sobre rezagos,regularizado,1995,1,4.36134197138718,3.2788097038613744,-1.0825322675258056,BOL
Random Forest,aprendizaje,1995,1,4.36134197138718,4.300656993336451,-0.06068497805072859,BOL
LSTM(16),red neuronal,1995,1,4.36134197138718,3.45844231457149,-0.90289965681569,BOL
Comb. RF/AR(1) suave,combinacion,1995,1,4.36134197138718,4.437054408290263,0.07571243690308282,BOL
Comb. RF/AR(1) dura,combinacion,1995,1,4.36134197138718,4.437054408290263,0.07571243690308282,BOL
Comb. RF/ingenuo suave,combinacion,1995,1,4.36134197138718,4.437054408290263,0.07571243690308282,BOL
Comb. LSTM/AR(1) suave,combinacion,1995,1,4.36134197138718,,,BOL
Comb. 50/50 RF-AR(1),combinacion,1995,1,4.36134197138718,4.43037267836886,0.06903070698168001,BOL
Ingenuo,referencia,1996,1,4.95420873383996,4.36134197138718,-0.5928667624527799,BOL
Deriva,referencia,1996,1,4.95420873383996,4.426257572216308,-0.5279511616236521,BOL
AR(1),Box-Jenkins,1996,1,4.95420873383996,4.14550167448665,-0.8087070593533099,BOL
"ARMA(2,2)",Box-Jenkins,1996,1,4.95420873383996,4.183458003965223,-0.7707507298747371,BOL
"ARIMA(1,1,1)",Box-Jenkins,1996,1,4.95420873383996,4.464958771046771,-0.4892499627931892,BOL
Ridge sobre rezagos,regularizado,1996,1,4.95420873383996,4.0685650725111255,-0.8856436613288343,BOL
Random Forest,aprendizaje,1996,1,4.95420873383996,4.305369399448577,-0.6488393343913827,BOL
LSTM(16),red neuronal,1996,1,4.95420873383996,3.562248815768319,-1.3919599180716409,BOL
Comb. RF/AR(1) suave,combinacion,1996,1,4.95420873383996,4.49837853124674,-0.45583020259322016,BOL
Comb. RF/AR(1) dura,combinacion,1996,1,4.95420873383996,4.49837853124674,-0.45583020259322016,BOL
Comb. RF/ingenuo suave,combinacion,1996,1,4.95420873383996,4.49837853124674,-0.45583020259322016,BOL
Comb. LSTM/AR(1) suave,combinacion,1996,1,4.95420873383996,3.380097051158286,-1.5741116826816737,BOL
Comb. 50/50 RF-AR(1),combinacion,1996,1,4.95420873383996,4.455880721082938,-0.498328012757022,BOL
Ingenuo,referencia,1997,1,5.02935475584462,4.95420873383996,-0.07514602200466047,BOL
Deriva,referencia,1997,1,5.02935475584462,5.033789644714189,0.004434888869568887,BOL
AR(1),Box-Jenkins,1997,1,5.02935475584462,4.602517068466148,-0.4268376873784723,BOL
"ARMA(2,2)",Box-Jenkins,1997,1,5.02935475584462,4.712732764259567,-0.31662199158505366,BOL
"ARIMA(1,1,1)",Box-Jenkins,1997,1,5.02935475584462,4.742469682951448,-0.2868850728931722,BOL
Ridge sobre rezagos,regularizado,1997,1,5.02935475584462,3.851640125039699,-1.1777146308049211,BOL
Random Forest,aprendizaje,1997,1,5.02935475584462,4.58941804319317,-0.4399367126514502,BOL
LSTM(16),red neuronal,1997,1,5.02935475584462,4.224483469653688,-0.8048712861909326,BOL
Comb. RF/AR(1) suave,combinacion,1997,1,5.02935475584462,4.299065946200853,-0.730288809643767,BOL
Comb. RF/AR(1) dura,combinacion,1997,1,5.02935475584462,4.299065946200853,-0.730288809643767,BOL
Comb. RF/ingenuo suave,combinacion,1997,1,5.02935475584462,4.299065946200853,-0.730288809643767,BOL
Comb. LSTM/AR(1) suave,combinacion,1997,1,5.02935475584462,3.909663811568222,-1.1196909442763983,BOL
Comb. 50/50 RF-AR(1),combinacion,1997,1,5.02935475584462,4.339163888624326,-0.6901908672202941,BOL
Ingenuo,referencia,1998,1,0.426885378297442,5.02935475584462,4.6024693775471786,BOL
Deriva,referencia,1998,1,0.426885378297442,5.108815804857509,4.681930426560068,BOL
AR(1),Box-Jenkins,1998,1,0.426885378297442,4.671772547733511,4.244887169436069,BOL
"ARMA(2,2)",Box-Jenkins,1998,1,0.426885378297442,4.995438552280993,4.568553173983552,BOL
"ARIMA(1,1,1)",Box-Jenkins,1998,1,0.426885378297442,4.94521087248802,4.518325494190578,BOL
Ridge sobre rezagos,regularizado,1998,1,0.426885378297442,4.191601598216623,3.7647162199191815,BOL
Random Forest,aprendizaje,1998,1,0.426885378297442,4.789234027421248,4.362348649123806,BOL
LSTM(16),red neuronal,1998,1,0.426885378297442,4.571078574308273,4.144193196010831,BOL
Comb. RF/AR(1) suave,combinacion,1998,1,0.426885378297442,4.317231316973506,3.890345938676064,BOL
Comb. RF/AR(1) dura,combinacion,1998,1,0.426885378297442,4.317231316973506,3.890345938676064,BOL
Comb. RF/ingenuo suave,combinacion,1998,1,0.426885378297442,4.317231316973506,3.890345938676064,BOL
Comb. LSTM/AR(1) suave,combinacion,1998,1,0.426885378297442,3.9134259028639113,3.486540524566469,BOL
Comb. 50/50 RF-AR(1),combinacion,1998,1,0.426885378297442,4.380457472543021,3.9535720942455796,BOL
Ingenuo,referencia,1999,1,2.50781081484664,0.426885378297442,-2.0809254365491983,BOL
Deriva,referencia,1999,1,2.50781081484664,0.3831377318745402,-2.1246730829721,BOL
AR(1),Box-Jenkins,1999,1,2.50781081484664,1.2502349939216637,-1.2575758209249763,BOL
"ARMA(2,2)",Box-Jenkins,1999,1,2.50781081484664,2.582048899418405,0.07423808457176495,BOL
"ARIMA(1,1,1)",Box-Jenkins,1999,1,2.50781081484664,2.2827670111451335,-0.22504380370150656,BOL
Ridge sobre rezagos,regularizado,1999,1,2.50781081484664,2.846290628442387,0.33847981359574675,BOL
Random Forest,aprendizaje,1999,1,2.50781081484664,-0.9136977209415005,-3.4215085357881403,BOL
LSTM(16),red neuronal,1999,1,2.50781081484664,3.0275559161537067,0.5197451013070666,BOL
Comb. RF/AR(1) suave,combinacion,1999,1,2.50781081484664,-0.27995117606873754,-2.7877619909153775,BOL
Comb. RF/AR(1) dura,combinacion,1999,1,2.50781081484664,1.2502349939216637,-1.2575758209249763,BOL
Comb. RF/ingenuo suave,combinacion,1999,1,2.50781081484664,-0.3296048745622376,-2.8374156894088776,BOL
Comb. LSTM/AR(1) suave,combinacion,1999,1,2.50781081484664,-0.5466975435642999,-3.05450835841094,BOL
Comb. 50/50 RF-AR(1),combinacion,1999,1,2.50781081484664,0.6043255759396444,-1.9034852389069956,BOL
Ingenuo,referencia,2000,1,1.68379914527159,2.50781081484664,0.8240116695750501,BOL
Deriva,referencia,2000,1,1.68379914527159,2.5185419654230228,0.8347428201514329,BOL
AR(1),Box-Jenkins,2000,1,1.68379914527159,2.774405450776643,1.090606305505053,BOL
"ARMA(2,2)",Box-Jenkins,2000,1,1.68379914527159,2.3741363382087526,0.6903371929371627,BOL
"ARIMA(1,1,1)",Box-Jenkins,2000,1,1.68379914527159,2.1554842807587224,0.47168513548713253,BOL
Ridge sobre rezagos,regularizado,2000,1,1.68379914527159,2.3578280855834564,0.6740289403118664,BOL
Random Forest,aprendizaje,2000,1,1.68379914527159,3.7906332870523713,2.1068341417807814,BOL
LSTM(16),red neuronal,2000,1,1.68379914527159,2.783493613183154,1.099694467911564,BOL
Comb. RF/AR(1) suave,combinacion,2000,1,1.68379914527159,3.5791718058214452,1.8953726605498553,BOL
Comb. RF/AR(1) dura,combinacion,2000,1,1.68379914527159,3.5791718058214452,1.8953726605498553,BOL
Comb. RF/ingenuo suave,combinacion,2000,1,1.68379914527159,3.5791718058214452,1.8953726605498553,BOL
Comb. LSTM/AR(1) suave,combinacion,2000,1,1.68379914527159,-0.19545578939153918,-1.879254934663129,BOL
Comb. 50/50 RF-AR(1),combinacion,2000,1,1.68379914527159,3.2220351226752193,1.5382359774036294,BOL
Ingenuo,referencia,2001,1,2.48556576601922,1.68379914527159,-0.8017666207476299,BOL
Deriva,referencia,2001,1,2.48556576601922,1.673661725344187,-0.8119040406750329,BOL
AR(1),Box-Jenkins,2001,1,2.48556576601922,2.1637144010260183,-0.32185136499320155,BOL
"ARMA(2,2)",Box-Jenkins,2001,1,2.48556576601922,1.9567062482415716,-0.5288595177776483,BOL
"ARIMA(1,1,1)",Box-Jenkins,2001,1,2.48556576601922,1.9288154361474192,-0.5567503298718006,BOL
Ridge sobre rezagos,regularizado,2001,1,2.48556576601922,1.0077721004337739,-1.477793665585446,BOL
Random Forest,aprendizaje,2001,1,2.48556576601922,2.443699374298114,-0.041866391721105956,BOL
LSTM(16),red neuronal,2001,1,2.48556576601922,2.4305613452271104,-0.05500442079210943,BOL
Comb. RF/AR(1) suave,combinacion,2001,1,2.48556576601922,2.372164538350507,-0.11340122766871286,BOL
Comb. RF/AR(1) dura,combinacion,2001,1,2.48556576601922,2.372164538350507,-0.11340122766871286,BOL
Comb. RF/ingenuo suave,combinacion,2001,1,2.48556576601922,2.372164538350507,-0.11340122766871286,BOL
Comb. LSTM/AR(1) suave,combinacion,2001,1,2.48556576601922,-0.7077849567424943,-3.193350722761714,BOL
Comb. 50/50 RF-AR(1),combinacion,2001,1,2.48556576601922,2.2944512754602675,-0.19111449055895235,BOL
Ingenuo,referencia,2002,1,2.7113398065361,2.48556576601922,-0.22577404051688,BOL
Deriva,referencia,2002,1,2.7113398065361,2.4952308836692567,-0.21610892286684313,BOL
AR(1),Box-Jenkins,2002,1,2.7113398065361,2.738391013406381,0.027051206870281064,BOL
"ARMA(2,2)",Box-Jenkins,2002,1,2.7113398065361,2.067440328563473,-0.643899477972627,BOL
"ARIMA(1,1,1)",Box-Jenkins,2002,1,2.7113398065361,2.2156194674074636,-0.4957203391286362,BOL
Ridge sobre rezagos,regularizado,2002,1,2.7113398065361,1.0750608446823247,-1.6362789618537752,BOL
Random Forest,aprendizaje,2002,1,2.7113398065361,2.6654792533900444,-0.045860553146055416,BOL
LSTM(16),red neuronal,2002,1,2.7113398065361,2.37124190328963,-0.3400979032464697,BOL
Comb. RF/AR(1) suave,combinacion,2002,1,2.7113398065361,2.5967178035343816,-0.11462200300171821,BOL
Comb. RF/AR(1) dura,combinacion,2002,1,2.7113398065361,2.5967178035343816,-0.11462200300171821,BOL
Comb. RF/ingenuo suave,combinacion,2002,1,2.7113398065361,2.5967178035343816,-0.11462200300171821,BOL
Comb. LSTM/AR(1) suave,combinacion,2002,1,2.7113398065361,2.2140605471339336,-0.4972792594021662,BOL
Comb. 50/50 RF-AR(1),combinacion,2002,1,2.7113398065361,2.647019665478956,-0.06432014105714368,BOL
Ingenuo,referencia,2003,1,4.1732955905708,2.7113398065361,-1.4619557840347,BOL
Deriva,referencia,2003,1,4.1732955905708,2.7261503747305853,-1.4471452158402145,BOL
AR(1),Box-Jenkins,2003,1,4.1732955905708,2.896706220014018,-1.2765893705567817,BOL
"ARMA(2,2)",Box-Jenkins,2003,1,4.1732955905708,2.209479295603345,-1.963816294967455,BOL
"ARIMA(1,1,1)",Box-Jenkins,2003,1,4.1732955905708,2.5470176680411796,-1.6262779225296202,BOL
Ridge sobre rezagos,regularizado,2003,1,4.1732955905708,2.225399207278068,-1.9478963832927318,BOL
Random Forest,aprendizaje,2003,1,4.1732955905708,3.4087951874907416,-0.7645004030800582,BOL
LSTM(16),red neuronal,2003,1,4.1732955905708,2.672772718839439,-1.500522871731361,BOL
Comb. RF/AR(1) suave,combinacion,2003,1,4.1732955905708,3.475817268074802,-0.6974783224959977,BOL
