modelo,familia,origen,paso,real,pronostico,error
"SARIMA(1,1,1)(1,1,1,12)",estacional,2016-12-01 00:00:00,1,1.4471669469336979,2.852394658941983,1.4052277120082852
"SARIMA(2,1,1)(0,1,1,12)",estacional,2016-12-01 00:00:00,1,1.4471669469336979,2.465831823788158,1.01866487685446
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2016-12-01 00:00:00,1,1.4471669469336979,2.852394658941983,1.4052277120082852
Ridge sobre rezagos,regularizado,2016-12-01 00:00:00,1,1.4471669469336979,2.7415909144367805,1.2944239675030826
Random Forest,aprendizaje,2016-12-01 00:00:00,1,1.4471669469336979,3.067517279198329,1.620350332264631
MLP,aprendizaje,2016-12-01 00:00:00,1,1.4471669469336979,3.0608796831495892,1.6137127362158914
LSTM(16) v12,red neuronal,2016-12-01 00:00:00,1,1.4471669469336979,2.509116233450897,1.061949286517199
LSTM(32) v24,red neuronal,2016-12-01 00:00:00,1,1.4471669469336979,2.8276940055051645,1.3805270585714666
CNN 1D v12,red neuronal,2016-12-01 00:00:00,1,1.4471669469336979,2.2197455122653365,0.7725785653316386
CNN 1D v24,red neuronal,2016-12-01 00:00:00,1,1.4471669469336979,3.93305035161654,2.485883404682842
Ingenuo,referencia,2017-01-01 00:00:00,1,-0.3589166448412562,1.4471669469336979,1.806083591774954
Ingenuo estacional,referencia,2017-01-01 00:00:00,1,-0.3589166448412562,4.451860851829181,4.810777496670438
Deriva,referencia,2017-01-01 00:00:00,1,-0.3589166448412562,1.4264545531693607,1.7853711980106168
AR(1),Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.3829340889991055,2.7418507338403617
AR(12),Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.0816098041529454,2.4405264489942016
MA(2),Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.927245754401476,3.2861623992427322
"ARMA(2,2)",Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.8853477074420826,3.2442643522833388
"ARIMA(1,1,1)",Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.4672589130932696,2.826175557934526
"ARIMA(2,1,2)",Box-Jenkins,2017-01-01 00:00:00,1,-0.3589166448412562,2.601274236307204,2.9601908811484603
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-01-01 00:00:00,1,-0.3589166448412562,1.5872114506870156,1.9461280955282718
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-01-01 00:00:00,1,-0.3589166448412562,2.857276380308691,3.216193025149947
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-01-01 00:00:00,1,-0.3589166448412562,1.5872114506870156,1.9461280955282718
Ridge sobre rezagos,regularizado,2017-01-01 00:00:00,1,-0.3589166448412562,2.1001940154046173,2.4591106602458734
Random Forest,aprendizaje,2017-01-01 00:00:00,1,-0.3589166448412562,2.019111932620788,2.378028577462044
MLP,aprendizaje,2017-01-01 00:00:00,1,-0.3589166448412562,0.7437364788517513,1.1026531236930075
LSTM(16) v12,red neuronal,2017-01-01 00:00:00,1,-0.3589166448412562,2.374484657216338,2.7334013020575942
LSTM(32) v24,red neuronal,2017-01-01 00:00:00,1,-0.3589166448412562,2.756131058880503,3.115047703721759
CNN 1D v12,red neuronal,2017-01-01 00:00:00,1,-0.3589166448412562,2.1996766472042513,2.5585932920455075
CNN 1D v24,red neuronal,2017-01-01 00:00:00,1,-0.3589166448412562,3.9218490918886566,4.280765736729913
Ingenuo,referencia,2017-02-01 00:00:00,1,2.4825177018663824,-0.3589166448412562,-2.8414343467076386
Ingenuo estacional,referencia,2017-02-01 00:00:00,1,2.4825177018663824,1.195828475280969,-1.2866892265854135
Deriva,referencia,2017-02-01 00:00:00,1,2.4825177018663824,-0.3930528821996581,-2.8755705840660406
AR(1),Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,1.1172179662142412,-1.3652997356521412
AR(12),Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,2.5472142107325437,0.0646965088661613
MA(2),Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,1.8377818354177489,-0.6447358664486336
"ARMA(2,2)",Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,1.5921821068939614,-0.890335594972421
"ARIMA(1,1,1)",Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,1.226657663752403,-1.2558600381139795
"ARIMA(2,1,2)",Box-Jenkins,2017-02-01 00:00:00,1,2.4825177018663824,1.3122427938877663,-1.170274907978616
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-02-01 00:00:00,1,2.4825177018663824,1.9422308593718673,-0.5402868424945151
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-02-01 00:00:00,1,2.4825177018663824,1.1526642062468229,-1.3298534956195596
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-02-01 00:00:00,1,2.4825177018663824,1.9422308593718673,-0.5402868424945151
Ridge sobre rezagos,regularizado,2017-02-01 00:00:00,1,2.4825177018663824,2.541815841291922,0.05929813942553963
Random Forest,aprendizaje,2017-02-01 00:00:00,1,2.4825177018663824,3.180057864680194,0.6975401628138114
MLP,aprendizaje,2017-02-01 00:00:00,1,2.4825177018663824,6.302427112451922,3.81990941058554
LSTM(16) v12,red neuronal,2017-02-01 00:00:00,1,2.4825177018663824,2.1193907682538815,-0.3631269336125009
LSTM(32) v24,red neuronal,2017-02-01 00:00:00,1,2.4825177018663824,2.5281316228246977,0.04561392095831529
CNN 1D v12,red neuronal,2017-02-01 00:00:00,1,2.4825177018663824,1.9882408574050703,-0.49427684446131215
CNN 1D v24,red neuronal,2017-02-01 00:00:00,1,2.4825177018663824,3.8818623760733595,1.399344674206977
Ingenuo,referencia,2017-03-01 00:00:00,1,-0.32146396143379885,2.4825177018663824,2.8039816633001813
Ingenuo estacional,referencia,2017-03-01 00:00:00,1,-0.32146396143379885,2.884803634105615,3.2062675955394138
Deriva,referencia,2017-03-01 00:00:00,1,-0.32146396143379885,2.4698409464786226,2.7913049079124215
AR(1),Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,3.0524694098293605,3.3739333712631594
AR(12),Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,2.0018946188994384,2.3233585803332373
MA(2),Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,3.465111752677574,3.7865757141113727
"ARMA(2,2)",Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,1.3821567026270511,1.70362066406085
"ARIMA(1,1,1)",Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,1.2388458776949782,1.560309839128777
"ARIMA(2,1,2)",Box-Jenkins,2017-03-01 00:00:00,1,-0.32146396143379885,0.9172137494954686,1.2386777109292675
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-03-01 00:00:00,1,-0.32146396143379885,1.0071047651461127,1.3285687265799115
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-03-01 00:00:00,1,-0.32146396143379885,0.9392353219810565,1.2606992834148554
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-03-01 00:00:00,1,-0.32146396143379885,1.0071047651461127,1.3285687265799115
Ridge sobre rezagos,regularizado,2017-03-01 00:00:00,1,-0.32146396143379885,2.01743937984583,2.3389033412796287
Random Forest,aprendizaje,2017-03-01 00:00:00,1,-0.32146396143379885,1.8264471907789115,2.1479111522127106
MLP,aprendizaje,2017-03-01 00:00:00,1,-0.32146396143379885,-0.47517948378408825,-0.1537155223502894
LSTM(16) v12,red neuronal,2017-03-01 00:00:00,1,-0.32146396143379885,2.23165195078204,2.553115912215839
LSTM(32) v24,red neuronal,2017-03-01 00:00:00,1,-0.32146396143379885,2.5703245156207823,2.891788477054581
CNN 1D v12,red neuronal,2017-03-01 00:00:00,1,-0.32146396143379885,1.9836034736528307,2.3050674350866296
CNN 1D v24,red neuronal,2017-03-01 00:00:00,1,-0.32146396143379885,3.85256419993218,4.174028161365978
Ingenuo,referencia,2017-04-01 00:00:00,1,1.3544076613417388,-0.32146396143379885,-1.6758716227755377
Ingenuo estacional,referencia,2017-04-01 00:00:00,1,1.3544076613417388,1.809679601898706,0.4552719405569672
Deriva,referencia,2017-04-01 00:00:00,1,1.3544076613417388,-0.3548170494727618,-1.7092247108145007
AR(1),Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,1.1306879706658233,-0.22371969067591557
AR(12),Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,1.010522317954434,-0.3438853433873048
MA(2),Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,2.7352313420007563,1.3808236806590175
"ARMA(2,2)",Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,1.3220987578742518,-0.03230890346748705
"ARIMA(1,1,1)",Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,1.0668327062949572,-0.28757495504678166
"ARIMA(2,1,2)",Box-Jenkins,2017-04-01 00:00:00,1,1.3544076613417388,0.39601646052306827,-0.9583912008186706
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-04-01 00:00:00,1,1.3544076613417388,1.3667547995194997,0.012347138177760897
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-04-01 00:00:00,1,1.3544076613417388,0.6900914790174595,-0.6643161823242794
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-04-01 00:00:00,1,1.3544076613417388,1.3667547995194997,0.012347138177760897
Ridge sobre rezagos,regularizado,2017-04-01 00:00:00,1,1.3544076613417388,1.0359779454126303,-0.3184297159291085
Random Forest,aprendizaje,2017-04-01 00:00:00,1,1.3544076613417388,1.9862587372689233,0.6318510759271845
MLP,aprendizaje,2017-04-01 00:00:00,1,1.3544076613417388,1.2459930635419014,-0.10841459779983742
LSTM(16) v12,red neuronal,2017-04-01 00:00:00,1,1.3544076613417388,1.9352464317509148,0.580838770409176
LSTM(32) v24,red neuronal,2017-04-01 00:00:00,1,1.3544076613417388,1.5136340655032425,0.1592264041615037
CNN 1D v12,red neuronal,2017-04-01 00:00:00,1,1.3544076613417388,1.8033223061782788,0.44891464483654
CNN 1D v24,red neuronal,2017-04-01 00:00:00,1,1.3544076613417388,3.8170919545094293,2.4626842931676904
Ingenuo,referencia,2017-05-01 00:00:00,1,2.881287855033965,1.3544076613417388,-1.526880193692226
Ingenuo estacional,referencia,2017-05-01 00:00:00,1,2.881287855033965,2.341450844397075,-0.5398370106368899
Deriva,referencia,2017-05-01 00:00:00,1,2.881287855033965,1.3336224020587648,-1.5476654529752
AR(1),Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,2.2615135705637743,-0.6197742844701906
AR(12),Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,2.104199330432456,-0.7770885246015089
MA(2),Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,2.351417309507098,-0.5298705455268671
"ARMA(2,2)",Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,1.1457589968385724,-1.7355288581953925
"ARIMA(1,1,1)",Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,0.7673936330946393,-2.1138942219393257
"ARIMA(2,1,2)",Box-Jenkins,2017-05-01 00:00:00,1,2.881287855033965,1.089628911381349,-1.7916589436526158
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-05-01 00:00:00,1,2.881287855033965,0.8128899206239413,-2.0683979344100236
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-05-01 00:00:00,1,2.881287855033965,1.2263796622372602,-1.6549081927967046
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-05-01 00:00:00,1,2.881287855033965,0.8128899206239413,-2.0683979344100236
Ridge sobre rezagos,regularizado,2017-05-01 00:00:00,1,2.881287855033965,2.108761959940529,-0.7725258950934357
Random Forest,aprendizaje,2017-05-01 00:00:00,1,2.881287855033965,1.9372634570418845,-0.9440243979920804
MLP,aprendizaje,2017-05-01 00:00:00,1,2.881287855033965,4.023373173966816,1.1420853189328515
LSTM(16) v12,red neuronal,2017-05-01 00:00:00,1,2.881287855033965,1.9511135588640434,-0.9301742961699215
LSTM(32) v24,red neuronal,2017-05-01 00:00:00,1,2.881287855033965,1.521214205109616,-1.3600736499243489
CNN 1D v12,red neuronal,2017-05-01 00:00:00,1,2.881287855033965,1.792838026195379,-1.088449828838586
CNN 1D v24,red neuronal,2017-05-01 00:00:00,1,2.881287855033965,3.7925894591783393,0.9113016041443744
Ingenuo,referencia,2017-06-01 00:00:00,1,3.6821297780100792,2.881287855033965,-0.8008419229761143
Ingenuo estacional,referencia,2017-06-01 00:00:00,1,3.6821297780100792,-1.5739129122687823,-5.2560426902788615
Deriva,referencia,2017-06-01 00:00:00,1,3.6821297780100792,2.8717994238748976,-0.8103303541351816
AR(1),Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,3.2921902839833983,-0.38993949402668093
AR(12),Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,3.6247100686789118,-0.05741970933116747
MA(2),Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,3.9310003130771194,0.24887053506704016
"ARMA(2,2)",Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,1.96546537595694,-1.7166644020531392
"ARIMA(1,1,1)",Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,1.6233005608202598,-2.0588292171898193
"ARIMA(2,1,2)",Box-Jenkins,2017-06-01 00:00:00,1,3.6821297780100792,1.5308949175358508,-2.1512348604742284
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-06-01 00:00:00,1,3.6821297780100792,3.1425983594262923,-0.539531418583787
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-06-01 00:00:00,1,3.6821297780100792,1.1663337057608758,-2.5157960722492034
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-06-01 00:00:00,1,3.6821297780100792,3.1425983594262923,-0.539531418583787
Ridge sobre rezagos,regularizado,2017-06-01 00:00:00,1,3.6821297780100792,3.5946209701172105,-0.08750880789286875
Random Forest,aprendizaje,2017-06-01 00:00:00,1,3.6821297780100792,2.5982451185316013,-1.083884659478478
MLP,aprendizaje,2017-06-01 00:00:00,1,3.6821297780100792,2.8236403678693582,-0.858489410140721
LSTM(16) v12,red neuronal,2017-06-01 00:00:00,1,3.6821297780100792,2.1591429975575114,-1.5229867804525679
LSTM(32) v24,red neuronal,2017-06-01 00:00:00,1,3.6821297780100792,2.456190794061157,-1.225938983948922
CNN 1D v12,red neuronal,2017-06-01 00:00:00,1,3.6821297780100792,1.8343791371759774,-1.8477506408341018
CNN 1D v24,red neuronal,2017-06-01 00:00:00,1,3.6821297780100792,3.794727186836952,0.11259740882687286
Ingenuo,referencia,2017-07-01 00:00:00,1,1.057635845000715,3.6821297780100792,2.624493933009364
Ingenuo estacional,referencia,2017-07-01 00:00:00,1,1.057635845000715,3.3639592395552143,2.306323394554499
Deriva,referencia,2017-07-01 00:00:00,1,1.057635845000715,3.678513305938948,2.620877460938233
AR(1),Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,3.830116542636701,2.772480697635986
AR(12),Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,2.33522135448879,1.277585509488075
MA(2),Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,4.142942097096556,3.085306252095841
"ARMA(2,2)",Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,3.1616541305976753,2.1040182855969602
"ARIMA(1,1,1)",Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,2.6594285259174075,1.6017926809166925
"ARIMA(2,1,2)",Box-Jenkins,2017-07-01 00:00:00,1,1.057635845000715,2.919470468080835,1.86183462308012
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-07-01 00:00:00,1,1.057635845000715,1.5032555642050909,0.4456197192043758
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-07-01 00:00:00,1,1.057635845000715,2.8273204523229634,1.7696846073222483
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-07-01 00:00:00,1,1.057635845000715,1.5032555642050909,0.4456197192043758
Ridge sobre rezagos,regularizado,2017-07-01 00:00:00,1,1.057635845000715,2.337817073669906,1.280181228669191
Random Forest,aprendizaje,2017-07-01 00:00:00,1,1.057635845000715,2.3877647789467282,1.3301289339460132
MLP,aprendizaje,2017-07-01 00:00:00,1,1.057635845000715,1.438119783974063,0.38048393897334787
LSTM(16) v12,red neuronal,2017-07-01 00:00:00,1,1.057635845000715,2.4627731354335154,1.4051372904328003
LSTM(32) v24,red neuronal,2017-07-01 00:00:00,1,1.057635845000715,2.6155436506894647,1.5579078056887496
CNN 1D v12,red neuronal,2017-07-01 00:00:00,1,1.057635845000715,2.0453772646338533,0.9877414196331382
CNN 1D v24,red neuronal,2017-07-01 00:00:00,1,1.057635845000715,3.7751390020620352,2.71750315706132
Ingenuo,referencia,2017-08-01 00:00:00,1,0.49033518986971725,1.057635845000715,0.5673006551309978
Ingenuo estacional,referencia,2017-08-01 00:00:00,1,0.49033518986971725,2.3546499730892956,1.8643147832195783
Deriva,referencia,2017-08-01 00:00:00,1,0.49033518986971725,1.035164139397654,0.5448289495279368
AR(1),Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.054085513778298,1.5637503239085806
AR(12),Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.688610568866797,2.1982753789970797
MA(2),Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.5883601664424356,2.0980249765727184
"ARMA(2,2)",Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.935682263168596,2.445347073298879
"ARIMA(1,1,1)",Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.3819396897042093,1.891604499834492
"ARIMA(2,1,2)",Box-Jenkins,2017-08-01 00:00:00,1,0.49033518986971725,2.9058974340592005,2.4155622441894833
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-08-01 00:00:00,1,0.49033518986971725,1.440056908608725,0.9497217187390077
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-08-01 00:00:00,1,0.49033518986971725,2.4582012833174502,1.967866093447733
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-08-01 00:00:00,1,0.49033518986971725,1.440056908608725,0.9497217187390077
Ridge sobre rezagos,regularizado,2017-08-01 00:00:00,1,0.49033518986971725,2.685619171376284,2.1952839815065666
Random Forest,aprendizaje,2017-08-01 00:00:00,1,0.49033518986971725,2.0985172273673744,1.6081820374976572
MLP,aprendizaje,2017-08-01 00:00:00,1,0.49033518986971725,2.6262138906812837,2.1358787008115665
LSTM(16) v12,red neuronal,2017-08-01 00:00:00,1,0.49033518986971725,2.276386416983049,1.7860512271133318
LSTM(32) v24,red neuronal,2017-08-01 00:00:00,1,0.49033518986971725,2.526803912070009,2.0364687222002917
CNN 1D v12,red neuronal,2017-08-01 00:00:00,1,0.49033518986971725,1.9458241403918493,1.455488950522132
CNN 1D v24,red neuronal,2017-08-01 00:00:00,1,0.49033518986971725,3.771156403263152,3.280821213393435
Ingenuo,referencia,2017-09-01 00:00:00,1,1.1995095696962776,0.49033518986971725,-0.7091743798265604
Ingenuo estacional,referencia,2017-09-01 00:00:00,1,1.1995095696962776,1.3254548911656672,0.12594532146938953
Deriva,referencia,2017-09-01 00:00:00,1,1.1995095696962776,0.46397184891288523,-0.7355377207833924
AR(1),Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,1.6405489196748166,0.441039349978539
AR(12),Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,2.438504666834823,1.2389950971385453
MA(2),Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,2.1472733773600456,0.947763807663768
"ARMA(2,2)",Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,1.7626629407175196,0.563153371021242
"ARIMA(1,1,1)",Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,1.41532749844283,0.21581792874655226
"ARIMA(2,1,2)",Box-Jenkins,2017-09-01 00:00:00,1,1.1995095696962776,1.6394317894939263,0.4399222197976487
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-09-01 00:00:00,1,1.1995095696962776,1.3600118631684028,0.1605022934721252
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-09-01 00:00:00,1,1.1995095696962776,1.4729547501285978,0.27344518043232013
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-09-01 00:00:00,1,1.1995095696962776,1.3600118631684028,0.1605022934721252
Ridge sobre rezagos,regularizado,2017-09-01 00:00:00,1,1.1995095696962776,2.44102086585609,1.2415112961598123
Random Forest,aprendizaje,2017-09-01 00:00:00,1,1.1995095696962776,3.527562431050418,2.3280528613541405
MLP,aprendizaje,2017-09-01 00:00:00,1,1.1995095696962776,2.6973472857368144,1.4978377160405367
LSTM(16) v12,red neuronal,2017-09-01 00:00:00,1,1.1995095696962776,2.0635428554815474,0.8640332857852697
LSTM(32) v24,red neuronal,2017-09-01 00:00:00,1,1.1995095696962776,2.4021782584968885,1.2026686888006108
CNN 1D v12,red neuronal,2017-09-01 00:00:00,1,1.1995095696962776,1.8616608758843287,0.6621513061880511
CNN 1D v24,red neuronal,2017-09-01 00:00:00,1,1.1995095696962776,3.7144623583965855,2.514952788700308
Ingenuo,referencia,2017-10-01 00:00:00,1,0.9647411293081776,1.1995095696962776,0.23476844038810007
Ingenuo estacional,referencia,2017-10-01 00:00:00,1,0.9647411293081776,3.0802989422748617,2.115557812966684
Deriva,referencia,2017-10-01 00:00:00,1,0.9647411293081776,1.1783628083194697,0.21362167901129214
AR(1),Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,2.1102564325767785,1.145515303268601
AR(12),Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,0.6937922201245688,-0.2709489091836088
MA(2),Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,2.950220082063916,1.9854789527557384
"ARMA(2,2)",Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,1.3458174325518408,0.38107630324366326
"ARIMA(1,1,1)",Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,1.1229465059083656,0.15820537660018807
"ARIMA(2,1,2)",Box-Jenkins,2017-10-01 00:00:00,1,0.9647411293081776,0.85581728082382,-0.10892384848435754
"SARIMA(1,1,1)(1,1,1,12)",estacional,2017-10-01 00:00:00,1,0.9647411293081776,0.3546453862272343,-0.6100957430809433
"SARIMA(2,1,1)(0,1,1,12)",estacional,2017-10-01 00:00:00,1,0.9647411293081776,0.8740378139319569,-0.09070331537622067
"SARIMAX(1,1,1)(1,1,1,12)+COVID",estacional,2017-10-01 00:00:00,1,0.9647411293081776,0.3546453862272343,-0.6100957430809433
