brazo,modelo,familia,origen,objetivo,paso,real,pronostico,error
C,Comb. RF/AR(1) umbral min,combinacion,2023Q2,2023Q3,1,-0.6568707152320497,1.393118003144595,2.0499887183766448
C,Ingenuo,referencia,2023Q3,2023Q4,1,0.6785669864562527,-0.6568707152320497,-1.3354377016883023
C,Deriva,referencia,2023Q3,2023Q4,1,0.6785669864562527,-0.7582184119528412,-1.436785398409094
C,AR(1),Box-Jenkins,2023Q3,2023Q4,1,0.6785669864562527,0.6597346086827602,-0.018832377773492448
C,"ARMA(2,2)",Box-Jenkins,2023Q3,2023Q4,1,0.6785669864562527,-0.021994489739096457,-0.7005614761953491
C,"ARIMA(1,1,1)",Box-Jenkins,2023Q3,2023Q4,1,0.6785669864562527,0.6538547406249929,-0.02471224583125975
C,Ridge sobre rezagos,regularizado,2023Q3,2023Q4,1,0.6785669864562527,-0.12536240786608532,-0.803929394322338
C,Random Forest,aprendizaje,2023Q3,2023Q4,1,0.6785669864562527,-0.4240332649748691,-1.1026002514311217
C,LSTM(16),red neuronal,2023Q3,2023Q4,1,0.6785669864562527,0.7688819280812522,0.09031494162499953
C,Comb. RF/AR(1) suave,combinacion,2023Q3,2023Q4,1,0.6785669864562527,-0.9771568157612579,-1.6557238022175107
C,Comb. RF/AR(1) dura,combinacion,2023Q3,2023Q4,1,0.6785669864562527,0.6597346086827602,-0.018832377773492448
C,Comb. RF/ingenuo suave,combinacion,2023Q3,2023Q4,1,0.6785669864562527,-0.9865354699714373,-1.66510245642769
C,Comb. LSTM/AR(1) suave,combinacion,2023Q3,2023Q4,1,0.6785669864562527,-0.19864400040352623,-0.8772109868597789
C,Comb. RF/AR(1) umbral min,combinacion,2023Q3,2023Q4,1,0.6785669864562527,0.6597346086827602,-0.018832377773492448
C,Ingenuo,referencia,2023Q4,2024Q1,1,0.23712874421830676,0.6785669864562527,0.4414382422379459
C,Deriva,referencia,2023Q4,2024Q1,1,0.23712874421830676,0.597455703797561,0.3603269595792542
C,AR(1),Box-Jenkins,2023Q4,2024Q1,1,0.23712874421830676,1.5748150715847287,1.337686327366422
C,"ARMA(2,2)",Box-Jenkins,2023Q4,2024Q1,1,0.23712874421830676,1.6319578099386916,1.3948290657203848
C,"ARIMA(1,1,1)",Box-Jenkins,2023Q4,2024Q1,1,0.23712874421830676,1.5708205226235192,1.3336917784052125
C,Ridge sobre rezagos,regularizado,2023Q4,2024Q1,1,0.23712874421830676,1.3328324155502336,1.0957036713319268
C,Random Forest,aprendizaje,2023Q4,2024Q1,1,0.23712874421830676,0.8934463427706627,0.6563175985523559
C,LSTM(16),red neuronal,2023Q4,2024Q1,1,0.23712874421830676,2.677699844050509,2.4405710998322023
C,Comb. RF/AR(1) suave,combinacion,2023Q4,2024Q1,1,0.23712874421830676,1.3074296756715655,1.0703009314532588
C,Comb. RF/AR(1) dura,combinacion,2023Q4,2024Q1,1,0.23712874421830676,1.5748150715847287,1.337686327366422
C,Comb. RF/ingenuo suave,combinacion,2023Q4,2024Q1,1,0.23712874421830676,1.283505662124733,1.0463769179064262
C,Comb. LSTM/AR(1) suave,combinacion,2023Q4,2024Q1,1,0.23712874421830676,2.218352290915748,1.981223546697441
C,Comb. RF/AR(1) umbral min,combinacion,2023Q4,2024Q1,1,0.23712874421830676,1.5748150715847287,1.337686327366422
C,Ingenuo,referencia,2024Q1,2024Q2,1,1.7121108980354904,0.23712874421830676,-1.4749821538171837
C,Deriva,referencia,2024Q1,2024Q2,1,1.7121108980354904,0.15101292045434767,-1.5610979775811429
C,AR(1),Box-Jenkins,2024Q1,2024Q2,1,1.7121108980354904,1.2437824863496525,-0.46832841168583794
C,"ARMA(2,2)",Box-Jenkins,2024Q1,2024Q2,1,1.7121108980354904,1.6697575976503798,-0.04235330038511065
C,"ARIMA(1,1,1)",Box-Jenkins,2024Q1,2024Q2,1,1.7121108980354904,1.2393014906510875,-0.4728094073844029
C,Ridge sobre rezagos,regularizado,2024Q1,2024Q2,1,1.7121108980354904,0.7804686792067854,-0.931642218828705
C,Random Forest,aprendizaje,2024Q1,2024Q2,1,1.7121108980354904,-1.9632568635787735,-3.6753677616142637
C,LSTM(16),red neuronal,2024Q1,2024Q2,1,1.7121108980354904,2.9955519947269575,1.283441096691467
C,Comb. RF/AR(1) suave,combinacion,2024Q1,2024Q2,1,1.7121108980354904,-0.7834174512495902,-2.4955283492850806
C,Comb. RF/AR(1) dura,combinacion,2024Q1,2024Q2,1,1.7121108980354904,1.2437824863496525,-0.46832841168583794
C,Comb. RF/ingenuo suave,combinacion,2024Q1,2024Q2,1,1.7121108980354904,-0.8554112838187051,-2.5675221818541956
C,Comb. LSTM/AR(1) suave,combinacion,2024Q1,2024Q2,1,1.7121108980354904,2.7968561310682087,1.0847452330327183
C,Comb. RF/AR(1) umbral min,combinacion,2024Q1,2024Q2,1,1.7121108980354904,1.2437824863496525,-0.46832841168583794
C,Ingenuo,referencia,2024Q2,2024Q3,1,1.8120251948611443,1.7121108980354904,-0.09991429682565389
C,Deriva,referencia,2024Q2,2024Q3,1,1.8120251948611443,1.6473799780740128,-0.1646452167871315
C,AR(1),Box-Jenkins,2024Q2,2024Q3,1,1.8120251948611443,2.266832697655879,0.4548075027947345
C,"ARMA(2,2)",Box-Jenkins,2024Q2,2024Q3,1,1.8120251948611443,2.979949497685104,1.1679243028239599
C,"ARIMA(1,1,1)",Box-Jenkins,2024Q2,2024Q3,1,1.8120251948611443,2.2643241708396182,0.4522989759784739
C,Ridge sobre rezagos,regularizado,2024Q2,2024Q3,1,1.8120251948611443,2.618382135233832,0.8063569403726878
C,Random Forest,aprendizaje,2024Q2,2024Q3,1,1.8120251948611443,2.107144468519657,0.29511927365851287
C,LSTM(16),red neuronal,2024Q2,2024Q3,1,1.8120251948611443,3.398821897258401,1.5867967023972565
C,Comb. RF/AR(1) suave,combinacion,2024Q2,2024Q3,1,1.8120251948611443,2.38889433168903,0.5768691368278858
C,Comb. RF/AR(1) dura,combinacion,2024Q2,2024Q3,1,1.8120251948611443,2.38889433168903,0.5768691368278858
C,Comb. RF/ingenuo suave,combinacion,2024Q2,2024Q3,1,1.8120251948611443,2.38889433168903,0.5768691368278858
C,Comb. LSTM/AR(1) suave,combinacion,2024Q2,2024Q3,1,1.8120251948611443,3.152495870704062,1.3404706758429175
C,Comb. RF/AR(1) umbral min,combinacion,2024Q2,2024Q3,1,1.8120251948611443,2.266832697655879,0.4548075027947345
C,Ingenuo,referencia,2024Q3,2024Q4,1,2.639143067272398,1.8120251948611443,-0.8271178724112538
C,Deriva,referencia,2024Q3,2024Q4,1,2.639143067272398,1.749519210261655,-0.8896238570107431
C,AR(1),Box-Jenkins,2024Q3,2024Q4,1,2.639143067272398,2.3281379728828857,-0.3110050943895124
C,"ARMA(2,2)",Box-Jenkins,2024Q3,2024Q4,1,2.639143067272398,3.1127756255808365,0.4736325583084384
C,"ARIMA(1,1,1)",Box-Jenkins,2024Q3,2024Q4,1,2.639143067272398,2.3257904420376407,-0.3133526252347574
C,Ridge sobre rezagos,regularizado,2024Q3,2024Q4,1,2.639143067272398,3.2617378450854044,0.6225947778130063
C,Random Forest,aprendizaje,2024Q3,2024Q4,1,2.639143067272398,2.7199379874610083,0.08079492018861023
C,LSTM(16),red neuronal,2024Q3,2024Q4,1,2.639143067272398,3.110699451123466,0.4715563838510679
C,Comb. RF/AR(1) suave,combinacion,2024Q3,2024Q4,1,2.639143067272398,2.5646513286088837,-0.07449173866351444
C,Comb. RF/AR(1) dura,combinacion,2024Q3,2024Q4,1,2.639143067272398,2.5646513286088837,-0.07449173866351444
C,Comb. RF/ingenuo suave,combinacion,2024Q3,2024Q4,1,2.639143067272398,2.5646513286088837,-0.07449173866351444
C,Comb. LSTM/AR(1) suave,combinacion,2024Q3,2024Q4,1,2.639143067272398,3.2370244753161592,0.5978814080437611
C,Comb. RF/AR(1) umbral min,combinacion,2024Q3,2024Q4,1,2.639143067272398,2.3281379728828857,-0.3110050943895124
C,Ingenuo,referencia,2024Q4,2025Q1,1,2.682211192974293,2.639143067272398,-0.043068125701895
C,Deriva,referencia,2024Q4,2025Q1,1,2.682211192974293,2.5884987340997188,-0.09371245887457436
C,AR(1),Box-Jenkins,2024Q4,2025Q1,1,2.682211192974293,2.901089638672358,0.2188784456980648
C,"ARMA(2,2)",Box-Jenkins,2024Q4,2025Q1,1,2.682211192974293,3.6701703162918182,0.9879591233175251
C,"ARIMA(1,1,1)",Box-Jenkins,2024Q4,2025Q1,1,2.682211192974293,2.8998294560458553,0.21761826307156218
C,Ridge sobre rezagos,regularizado,2024Q4,2025Q1,1,2.682211192974293,3.987562725950561,1.305351532976268
C,Random Forest,aprendizaje,2024Q4,2025Q1,1,2.682211192974293,3.14795914153133,0.46574794855703683
C,LSTM(16),red neuronal,2024Q4,2025Q1,1,2.682211192974293,3.382288417228415,0.7000772242541218
C,Comb. RF/AR(1) suave,combinacion,2024Q4,2025Q1,1,2.682211192974293,2.9146423427349446,0.2324311497606515
C,Comb. RF/AR(1) dura,combinacion,2024Q4,2025Q1,1,2.682211192974293,2.9146423427349446,0.2324311497606515
C,Comb. RF/ingenuo suave,combinacion,2024Q4,2025Q1,1,2.682211192974293,2.9146423427349446,0.2324311497606515
C,Comb. LSTM/AR(1) suave,combinacion,2024Q4,2025Q1,1,2.682211192974293,3.2461288062551015,0.5639176132808084
C,Comb. RF/AR(1) umbral min,combinacion,2024Q4,2025Q1,1,2.682211192974293,2.901089638672358,0.2188784456980648
